Unlock: SDL2Graphics mode - buffer=059D8020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=00000000, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=02ED7020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=02ED7020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=02ED7020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=02ED7020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=02ED7020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=02ED7020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=02ED7020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=02ED7020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=02ED7020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=02ED7020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=02ED7020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=02ED7020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=02ED7020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=02ED7020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=02ED7020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=02ED7020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=02ED7020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=02ED7020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=02ED7020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=02ED7020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=02ED7020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=02ED7020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=02ED7020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=02ED7020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=02ED7020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=02ED7020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=02ED7020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=02ED7020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=02ED7020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=02ED7020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=00000000, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=02ED7020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=02ED7020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=02ED7020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=02ED7020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=038AB020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
Unlock: SDL2Graphics mode - buffer=03612020, mXRes=942, mYRes=648, mLineLen=942
